"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         246,      -4.218754378,       -1.00653363,      -1.742266609,        2.01499549,     0.02309105897,       3.012901252
          0,           0,         247,      -4.222595029,      -1.009793789,      -1.745237823,       2.012648219,     0.07994596055,       2.975712766
          0,           0,         248,       -4.23026941,      -1.016564231,      -1.751547158,       2.007538357,      0.1427743846,       3.003631498
          0,           0,         249,      -4.231023727,      -1.017218933,      -1.752141359,       2.007047758,      0.0491698513,       3.123554909
          0,           0,         250,      -4.232515746,      -1.018536778,      -1.753339879,       2.006052217,     0.04597800209,       3.007417761
          0,           0,         251,       -4.23547256,      -1.021209704,      -1.755790135,       2.003998283,     0.07409253567,       3.002773987
          0,           0,         252,      -4.241372034,      -1.026705033,        -1.7609352,       1.999639952,     0.08699683891,       3.100855083
          0,           0,         253,       -4.25310423,      -1.038122175,      -1.772267809,       1.990141549,     0.09359249595,       3.113913103
          0,           0,         254,      -4.254252618,      -1.039215704,      -1.773322728,        1.98922714,   0.0003579194317,       3.269382662
          0,           0,         255,      -4.256475847,      -1.041417862,      -1.775443933,       1.987374595,     0.09742680042,        3.08787167
          0,           0,         256,      -4.260835804,      -1.045893272,      -1.779815928,       1.983547676,      0.1304014809,       3.025729254
          0,           0,         257,      -4.269492877,      -1.055076527,      -1.789193058,       1.975457584,      0.1396242661,       3.061901349
          0,           0,         258,       -4.27034099,      -1.055958014,      -1.790072526,        1.97467618,     0.05172987658,        3.20470196
          0,           0,         259,      -4.271993536,      -1.057729262,      -1.791843158,       1.973100712,     0.02661431646,       3.035331628
          0,           0,         260,      -4.275239565,      -1.061309779,      -1.795465394,       1.969884927,     0.07134907049,       2.988374515
          0,           0,         261,      -4.281709061,      -1.068604884,      -1.803081569,       1.963206216,       0.108478795,       3.062491206
          0,           0,         262,      -4.282344081,       -1.06930773,      -1.803801887,       1.962558586,     0.03043506675,       3.162546066
          0,           0,         263,      -4.283588269,      -1.070718192,      -1.805250544,       1.961256537,   -0.001546198266,       3.041650012
          0,           0,         264,      -4.286037235,       -1.07356037,      -1.808194788,       1.958617728,      0.1102717769,       2.984292148
          0,           0,         265,      -4.290931377,      -1.079325634,      -1.814292353,       1.953198191,      0.1450337881,       3.083119547
          0,           0,         266,      -4.300788841,      -1.091011526,      -1.827255203,       1.942004855,      0.1492642054,       3.126990768
          0,           0,         267,      -4.301762452,      -1.092123506,      -1.828455693,       1.940919904,       0.036674234,       3.309938876
          0,           0,         268,      -4.303607641,       -1.09435783,      -1.830837371,       1.938744911,     0.08101689407,       3.103323692
          0,           0,         269,      -4.307215371,      -1.098878133,      -1.835646517,       1.934330683,     0.08280641266,       3.032439506
          0,           0,         270,      -4.314573477,       -1.10807938,      -1.845543244,       1.925263928,      0.1119757311,       3.080612206
          0,           0,         271,      -4.315305708,      -1.108958014,      -1.846446731,       1.924385731,     0.02524808397,       3.242320032
          0,           0,         272,      -4.316717775,      -1.110724719,       -1.84824305,        1.92262384,     0.02083354036,       3.068780155
          0,           0,         273,      -4.319502798,      -1.114298894,      -1.851840554,        1.91905812,     0.08430776295,         2.9918281
          0,           0,         274,      -4.325236149,      -1.121593559,      -1.859093279,       1.911753147,      0.1404025794,       3.046793601
          0,           0,         275,      -4.325808461,      -1.122293956,      -1.859752296,       1.911043957,     0.05039864986,        3.17513349
          0,           0,         276,      -4.326925719,      -1.123701987,      -1.861062193,       1.909621324,     0.05509206067,       3.029083587
          0,           0,         277,      -4.329140505,      -1.126548529,      -1.863669627,       1.906748531,     0.07642781587,       2.943966751
          0,           0,         278,      -4.333703759,      -1.132358103,      -1.868854722,       1.900880591,     0.09874397369,       3.056819389
          0,           0,         279,      -4.343523145,      -1.144298406,      -1.878933457,       1.888826358,      0.1032291147,       3.135043741
          0,           0,         280,      -4.344521323,      -1.145435935,      -1.879777443,       1.887652981,     0.02820881155,       3.327980092
          0,           0,         281,      -4.346410878,      -1.147735637,      -1.881387797,       1.885300141,      0.1085249627,       3.116748378
          0,           0,         282,       -4.35017868,      -1.152438143,      -1.884471641,       1.880516615,      0.1204902008,       3.019992945
          0,           0,         283,      -4.358268071,      -1.162185365,      -1.890248554,       1.870648982,      0.1357543542,       3.065289275
          0,           0,         284,      -4.359089116,      -1.163116767,      -1.890691067,        1.86969233,     0.04659359827,       3.237072703
          0,           0,         285,      -4.360683576,      -1.164997961,      -1.891537565,       1.867770835,     0.06381389881,       3.057368514
          0,           0,         286,      -4.363880342,      -1.168833686,        -1.8931402,       1.863872732,     0.08338555875,       2.957365564
          0,           0,         287,      -4.370666316,      -1.176757588,      -1.896070942,        1.85585859,      0.0983853929,       3.007360013
          0,           0,         288,      -4.371350329,      -1.177516821,      -1.896271067,       1.855082847,     0.02718314463,       3.169000512
          0,           0,         289,      -4.372696009,      -1.179046779,      -1.896651511,       1.853525718,      0.0268029146,        3.04665743
          0,           0,         290,      -4.375393736,      -1.182151979,      -1.897359345,       1.850378524,      0.1065572249,       3.004518096
          0,           0,         291,      -4.381036994,      -1.188522231,      -1.898614458,       1.843948812,      0.1412651283,       3.025929777
          0,           0,         292,      -4.386863971,      -1.194911515,      -1.899411516,       1.837506197,      0.1147083684,        3.02938638
          0,           0,         293,      -4.392831259,      -1.201301586,      -1.899775053,       1.831071541,      0.0864614878,        3.02531053
          0,           0,         294,       -4.40569135,      -1.214331493,      -1.900068631,       1.818052169,      0.1256126572,        3.09096126
          0,           0,         295,      -4.406971555,      -1.215540242,      -1.899918703,       1.816819314,     0.01989337361,       3.287968296
